Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
91361;Westlake Village;CA;34.14348;-118.85608;-8;1;34.14348,-118.85608
41832;Letcher;KY;37.148006;-82.95634;-5;1;37.148006,-82.95634
98439;Lakewood;WA;47.12562;-122.52294;-8;1;47.12562,-122.52294
00730;Ponce;PR;18.022626;-66.61727;-4;0;18.022626,-66.61727
99720;Allakaket;AK;66.557586;-152.6559;-9;1;66.557586,-152.6559
19492;Zieglerville;PA;40.281036;-75.486;-5;1;40.281036,-75.486
97449;Lakeside;OR;43.58119;-124.1557;-8;1;43.58119,-124.1557
05857;Newport Center;VT;44.944231;-72.30054;-5;1;44.944231,-72.30054
71944;Grannis;AR;34.24238;-94.35535;-6;1;34.24238,-94.35535
59740;McAllister;MT;45.462512;-111.76367;-7;1;45.462512,-111.76367
30513;Blue Ridge;GA;34.851171;-84.32905;-5;1;34.851171,-84.32905
60019;Des Plaines;IL;42.024278;-87.907066;-6;1;42.024278,-87.907066
33404;West Palm Beach;FL;26.782114;-80.06528;-5;1;26.782114,-80.06528
60051;Mchenry;IL;42.324761;-88.452481;-6;1;42.324761,-88.452481
33601;Tampa;FL;27.996097;-82.582035;-5;1;27.996097,-82.582035
83852;Ponderay;ID;48.30476;-116.53305;-8;1;48.30476,-116.53305
37058;Dover;TN;36.477136;-87.85877;-6;1;36.477136,-87.85877
38152;Memphis;TN;35.201738;-89.971538;-6;1;35.201738,-89.971538
85017;Phoenix;AZ;33.514092;-112.12285;-7;0;33.514092,-112.12285
43941;Piney Fork;OH;40.263948;-80.835767;-5;1;40.263948,-80.835767
47464;Stinesville;IN;39.298595;-86.6512;-5;0;39.298595,-86.6512
28283;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
75642;Elysian Fields;TX;32.386275;-94.210541;-6;1;32.386275,-94.210541
25630;Lorado;WV;37.80126;-81.70802;-5;1;37.80126,-81.70802
83303;Twin Falls;ID;42.456273;-114.519536;-7;1;42.456273,-114.519536
26266;Upperglade;WV;38.41012;-80.49595;-5;1;38.41012,-80.49595
55962;Peterson;MN;43.762272;-91.8453;-6;1;43.762272,-91.8453
91776;San Gabriel;CA;34.089059;-118.0951;-8;1;34.089059,-118.0951
50236;Roland;IA;42.168363;-93.49432;-6;1;42.168363,-93.49432
98030;Kent;WA;47.369098;-122.192276;-8;1;47.369098,-122.192276
72959;Winslow;AR;35.797792;-94.11367;-6;1;35.797792,-94.11367
73014;Calumet;OK;35.587497;-98.14506;-6;1;35.587497,-98.14506
74738;Grant;OK;33.917165;-95.4894;-6;1;33.917165,-95.4894
95720;Kyburz;CA;38.771209;-120.26765;-8;1;38.771209,-120.26765
95818;Sacramento;CA;38.556576;-121.49285;-8;1;38.556576,-121.49285
66449;Leonardville;KS;39.383205;-96.85876;-6;1;39.383205,-96.85876
66780;Walnut;KS;37.603419;-95.06279;-6;1;37.603419,-95.06279
67210;Wichita;KS;37.638946;-97.26652;-6;1;37.638946,-97.26652
68507;Lincoln;NE;40.85115;-96.62914;-6;1;40.85115,-96.62914
69220;Sparks;NE;42.940698;-100.25556;-6;1;42.940698,-100.25556
70542;Gueydan;LA;30.005408;-92.54417;-6;1;30.005408,-92.54417
30034;Decatur;GA;33.693448;-84.24743;-5;1;33.693448,-84.24743
48881;Saranac;MI;42.929829;-85.20938;-5;1;42.929829,-85.20938
49075;Nottawa;MI;41.916374;-85.45029;-5;1;41.916374,-85.45029
13763;Endicott;NY;42.206745;-75.74488;-5;1;42.206745,-75.74488
12179;Troy;NY;42.71144;-73.525561;-5;1;42.71144,-73.525561
56215;Benson;MN;45.317872;-95.57247;-6;1;45.317872,-95.57247
75831;Buffalo;TX;31.453732;-96.03725;-6;1;31.453732,-96.03725
14058;Elba;NY;43.091886;-78.15151;-5;1;43.091886,-78.15151
06384;Voluntown;CT;41.5787;-71.85668;-5;1;41.5787,-71.85668
18211;Andreas;PA;40.749289;-75.82947;-5;1;40.749289,-75.82947
19010;Bryn Mawr;PA;40.02371;-75.32764;-5;1;40.02371,-75.32764
04783;Stockholm;ME;47.049301;-68.20823;-5;1;47.049301,-68.20823
08884;Spotswood;NJ;40.39159;-74.39329;-5;1;40.39159,-74.39329
62921;Colp;IL;37.804876;-89.08118;-6;1;37.804876,-89.08118
63036;French Village;MO;37.97861;-90.34637;-6;1;37.97861,-90.34637
00745;Rio Grande;PR;18.366213;-65.82277;-4;0;18.366213,-65.82277
01245;Monterey;MA;42.180659;-73.20849;-5;1;42.180659,-73.20849
19540;Mohnton;PA;40.250592;-75.96683;-5;1;40.250592,-75.96683
29204;Columbia;SC;34.027955;-81.00008;-5;1;34.027955,-81.00008
12484;Stone Ridge;NY;41.850294;-74.16619;-5;1;41.850294,-74.16619
12760;Long Eddy;NY;41.901849;-75.10493;-5;1;41.901849,-75.10493
27563;Norlina;NC;36.450603;-78.21676;-5;1;36.450603,-78.21676
28220;Charlotte;NC;35.26002;-80.804151;-5;1;35.26002,-80.804151
10048;New York;NY;40.712086;-74.01227;-5;1;40.712086,-74.01227
45873;Oakwood;OH;41.107804;-84.39098;-5;1;41.107804,-84.39098
46914;Bunker Hill;IN;40.646736;-86.09952;-5;0;40.646736,-86.09952
46917;Camden;IN;40.626913;-86.475;-5;0;40.626913,-86.475
49066;Leonidas;MI;42.037422;-85.35683;-5;1;42.037422,-85.35683
40370;Sadieville;KY;38.399525;-84.53353;-5;1;38.399525,-84.53353
40923;Cannon;KY;36.920165;-83.85699;-5;1;36.920165,-83.85699
43093;Newark;OH;40.095148;-82.482659;-5;1;40.095148,-82.482659
43223;Columbus;OH;39.935263;-83.04558;-5;1;39.935263,-83.04558
37916;Knoxville;TN;35.955732;-83.93271;-5;1;35.955732,-83.93271
38231;Henry;TN;36.210847;-88.42518;-6;1;36.210847,-88.42518
38773;Shaw;MS;33.613093;-90.77527;-6;1;33.613093,-90.77527
38866;Saltillo;MS;34.360547;-88.68079;-6;1;34.360547,-88.68079
56047;Huntley;MN;43.738397;-94.228897;-6;1;43.738397,-94.228897
57063;Tabor;SD;42.944651;-97.68587;-6;1;42.944651,-97.68587
44889;Wakeman;OH;41.24323;-82.38848;-5;1;41.24323,-82.38848
45067;Trenton;OH;39.482307;-84.46429;-5;1;39.482307,-84.46429
45122;Goshen;OH;39.222264;-84.11831;-5;1;39.222264,-84.11831
44816;Birmingham;OH;41.331398;-82.35278;-5;1;41.331398,-82.35278
44825;Chatfield;OH;40.952927;-82.94232;-5;1;40.952927,-82.94232
45258;Cincinnati;OH;39.166759;-84.53822;-5;1;39.166759,-84.53822
45415;Dayton;OH;39.837256;-84.26016;-5;1;39.837256,-84.26016
57108;Sioux Falls;SD;43.488472;-96.72258;-6;1;43.488472,-96.72258
57424;Ashton;SD;45.008745;-98.52375;-6;1;45.008745,-98.52375
41255;Sitka;KY;37.916221;-82.83962;-5;1;37.916221,-82.83962
43146;Orient;OH;39.786202;-83.1469;-5;1;39.786202,-83.1469
43516;Deshler;OH;41.211032;-83.89827;-5;1;41.211032,-83.89827
35261;Birmingham;AL;33.544622;-86.929208;-6;1;33.544622,-86.929208
04563;Cushing;ME;43.993356;-69.26819;-5;1;43.993356,-69.26819
91785;Upland;CA;34.839964;-115.967051;-8;1;34.839964,-115.967051
92018;Carlsbad;CA;33.016928;-116.846046;-8;1;33.016928,-116.846046
98405;Tacoma;WA;47.248953;-122.46599;-8;1;47.248953,-122.46599
99584;Flat;AK;65.226375;-151.025085;-9;1;65.226375,-151.025085
99929;Wrangell;AK;56.409507;-132.33822;-9;1;56.409507,-132.33822
81222;Coaldale;CO;38.374462;-105.76738;-7;1;38.374462,-105.76738
82936;Lontetree;WY;41.081086;-110.22391;-7;1;41.081086,-110.22391
75844;Grapeland;TX;31.505916;-95.46315;-6;1;31.505916,-95.46315
76253;Myra;TX;33.624401;-97.31704;-6;1;33.624401,-97.31704
94257;Sacramento;CA;38.377411;-121.444429;-8;1;38.377411,-121.444429
95554;Myers Flat;CA;40.2959;-123.77902;-8;1;40.2959,-123.77902
96028;Fall River Mills;CA;41.056097;-121.49021;-8;1;41.056097,-121.49021
78626;Georgetown;TX;30.643058;-97.64713;-6;1;30.643058,-97.64713
90048;Los Angeles;CA;34.073759;-118.37376;-8;1;34.073759,-118.37376
92408;San Bernardino;CA;34.080662;-117.27357;-8;1;34.080662,-117.27357
70450;Mount Hermon;LA;30.944302;-90.26252;-6;1;30.944302,-90.26252
71631;Banks;AR;33.580919;-92.26477;-6;1;33.580919,-92.26477
13326;Cooperstown;NY;42.703091;-74.91413;-5;1;42.703091,-74.91413
11780;Saint James;NY;40.884394;-73.15868;-5;1;40.884394,-73.15868
06469;Moodus;CT;41.506499;-72.44479;-5;1;41.506499,-72.44479
16928;Knoxville;PA;41.954314;-77.42457;-5;1;41.954314,-77.42457
01608;Worcester;MA;42.261343;-71.80173;-5;1;42.261343,-71.80173
43524;Hamler;OH;41.229001;-84.03567;-5;1;41.229001,-84.03567
43606;Toledo;OH;41.671761;-83.6064;-5;1;41.671761,-83.6064
43612;Toledo;OH;41.706048;-83.5577;-5;1;41.706048,-83.5577
27298;Liberty;NC;35.884276;-79.56809;-5;1;35.884276,-79.56809
27542;Kenly;NC;35.606392;-78.13755;-5;1;35.606392,-78.13755
32254;Jacksonville;FL;30.336038;-81.72509;-5;1;30.336038,-81.72509
33055;Opa Locka;FL;25.94422;-80.2773;-5;1;25.94422,-80.2773
47988;Wallace;IN;39.986538;-87.147674;-5;0;39.986538,-87.147674
48346;Clarkston;MI;42.720966;-83.4044;-5;1;42.720966,-83.4044
15557;Rockwood;PA;39.935728;-79.22093;-5;1;39.935728,-79.22093
15744;Hamilton;PA;40.916407;-79.08397;-5;1;40.916407,-79.08397
16018;Boyers;PA;40.921145;-79.92758;-5;1;40.921145,-79.92758
06474;North Westchester;CT;41.464758;-72.127301;-5;1;41.464758,-72.127301
08061;Mount Royal;NJ;39.807684;-75.20496;-5;1;39.807684,-75.20496
08404;Atlantic City;NJ;39.509208;-74.608557;-5;1;39.509208,-74.608557
10633;White Plains;NY;41.119008;-73.732996;-5;1;41.119008,-73.732996
11572;Oceanside;NY;40.636286;-73.6374;-5;1;40.636286,-73.6374
12441;Highmount;NY;41.878801;-74.345684;-5;1;41.878801,-74.345684
24044;Roanoke;VA;37.274175;-79.95786;-5;1;37.274175,-79.95786
13612;Black River;NY;44.003136;-75.77839;-5;1;44.003136,-75.77839
14537;Port Gibson;NY;43.033002;-77.157465;-5;1;43.033002,-77.157465
14609;Rochester;NY;43.175113;-77.56272;-5;1;43.175113,-77.56272
15018;Buena Vista;PA;40.266358;-79.79325;-5;1;40.266358,-79.79325
20196;Reston;VA;38.831813;-77.288755;-5;1;38.831813,-77.288755
01501;Auburn;MA;42.20361;-71.83843;-5;1;42.20361,-71.83843
01748;Hopkinton;MA;42.220447;-71.53418;-5;1;42.220447,-71.53418
76114;Fort Worth;TX;32.781329;-97.40099;-6;1;32.781329,-97.40099
78070;Spring Branch;TX;29.898176;-98.40135;-6;1;29.898176,-98.40135
58725;Carpio;ND;48.466756;-101.70175;-6;1;48.466756,-101.70175
59404;Great Falls;MT;47.514307;-111.34499;-7;1;47.514307,-111.34499
15679;Ruffs Dale;PA;40.17462;-79.63584;-5;1;40.17462,-79.63584
19503;Bally;PA;40.401044;-75.58836;-5;1;40.401044,-75.58836
25912;Ramsey;WV;38.041293;-81.064784;-5;1;38.041293,-81.064784
26527;Cassville;WV;39.578512;-80.093007;-5;1;39.578512,-80.093007
06832;Greenwich;CT;41.308873;-73.363661;-5;1;41.308873,-73.363661
07436;Oakland;NJ;41.028884;-74.23727;-5;1;41.028884,-74.23727
08922;New Brunswick;NJ;40.430006;-74.417344;-5;1;40.430006,-74.417344
12031;Carlisle;NY;42.770985;-74.44694;-5;1;42.770985,-74.44694
35582;Red Bay;AL;34.448328;-88.12041;-6;1;34.448328,-88.12041
25682;Meador;WV;37.583945;-82.04459;-5;1;37.583945,-82.04459
26104;Parkersburg;WV;39.285724;-81.52639;-5;1;39.285724,-81.52639
42028;Burna;KY;37.24122;-88.33829;-6;1;37.24122,-88.33829
39307;Meridian;MS;32.358891;-88.7494;-6;1;32.358891,-88.7494
29681;Simpsonville;SC;34.762693;-82.24512;-5;1;34.762693,-82.24512
27199;Winston Salem;NC;36.027482;-80.20728;-5;1;36.027482,-80.20728
32907;Palm Bay;FL;28.012241;-80.67729;-5;1;28.012241,-80.67729
32127;Daytona Beach;FL;29.116361;-80.98175;-5;1;29.116361,-80.98175
86031;Indian Wells;AZ;35.48041;-110.09228;-7;0;35.48041,-110.09228
86038;Mormon Lake;AZ;34.908287;-111.463026;-7;0;34.908287,-111.463026
76227;Aubrey;TX;33.274761;-96.99457;-6;1;33.274761,-96.99457
76363;Goree;TX;33.481208;-99.51447;-6;1;33.481208,-99.51447
76795;Waco;TX;31.553646;-97.203166;-6;1;31.553646,-97.203166
94563;Orinda;CA;37.878625;-122.18296;-8;1;37.878625,-122.18296
95017;Davenport;CA;37.085986;-122.22638;-8;1;37.085986,-122.22638
95250;Sheep Ranch;CA;38.256839;-120.38102;-8;1;38.256839,-120.38102
95290;Stockton;CA;37.953473;-121.285257;-8;1;37.953473,-121.285257
88587;El Paso;TX;31.694842;-106.299987;-7;1;31.694842,-106.299987
89004;Blue Diamond;NV;36.046247;-115.40483;-8;1;36.046247,-115.40483
35078;Harpersville;AL;33.337092;-86.44085;-6;1;33.337092,-86.44085
47813;Terre Haute;IN;39.433602;-87.410094;-5;0;39.433602,-87.410094
49070;Martin;MI;42.540492;-85.63686;-5;1;42.540492,-85.63686
18053;Germansville;PA;40.707516;-75.70754;-5;1;40.707516,-75.70754
18615;Falls;PA;41.449135;-75.85774;-5;1;41.449135,-75.85774
19154;Philadelphia;PA;40.09146;-74.97719;-5;1;40.09146,-74.97719
19485;Valley Forge;PA;40.211896;-75.35586;-5;1;40.211896,-75.35586
06412;Chester;CT;41.408775;-72.47213;-5;1;41.408775,-72.47213
07477;Wayne;NJ;41.011428;-74.304793;-5;1;41.011428,-74.304793
28471;Watha;NC;34.605639;-77.99977;-5;1;34.605639,-77.99977
28480;Wrightsville Beach;NC;34.21222;-77.7981;-5;1;34.21222,-77.7981
29716;Fort Mill;SC;35.062815;-80.969035;-5;1;35.062815,-80.969035
12823;Cossayuna;NY;43.178983;-73.40767;-5;1;43.178983,-73.40767
23442;Temperanceville;VA;37.887538;-75.53645;-5;1;37.887538,-75.53645
19952;Harrington;DE;38.916908;-75.61343;-5;1;38.916908,-75.61343
20315;Washington;DC;38.928861;-77.017948;-5;1;38.928861,-77.017948
20682;Rock Point;MD;38.283551;-76.848093;-5;1;38.283551,-76.848093
26581;Littleton;WV;39.695772;-80.53077;-5;1;39.695772,-80.53077
27614;Raleigh;NC;35.939255;-78.60317;-5;1;35.939255,-78.60317
94957;Ross;CA;38.022322;-122.561689;-8;1;38.022322,-122.561689
95334;Livingston;CA;37.38025;-120.72614;-8;1;37.38025,-120.72614
95988;Willows;CA;39.499754;-122.20773;-8;1;39.499754,-122.20773
92129;San Diego;CA;32.961014;-117.1251;-8;1;32.961014,-117.1251
92414;San Bernardino;CA;34.839964;-115.967051;-8;1;34.839964,-115.967051
98325;Chimacum;WA;47.974586;-122.78382;-8;1;47.974586,-122.78382
98388;Steilacoom;WA;47.164965;-122.6005;-8;1;47.164965,-122.6005
02029;Providence;RI;41.817398;-71.453674;-5;1;41.817398,-71.453674
02071;South Walpole;MA;42.101406;-71.27239;-5;1;42.101406,-71.27239
03268;Salisbury;NH;43.388571;-71.74199;-5;1;43.388571,-71.74199
63072;Robertsville;MO;38.369435;-90.81792;-6;1;38.369435,-90.81792
78881;Sabinal;TX;29.361493;-99.50497;-6;1;29.361493,-99.50497
79382;Wolfforth;TX;33.483465;-102.02033;-6;1;33.483465,-102.02033
79772;Pecos;TX;31.388404;-103.52515;-6;1;31.388404,-103.52515
80239;Denver;CO;39.788236;-104.83034;-7;1;39.788236,-104.83034
72231;Little Rock;AR;34.80189;-92.189397;-6;1;34.80189,-92.189397
81434;Somerset;CO;38.994185;-107.35526;-7;1;38.994185,-107.35526
84199;Salt Lake City;UT;40.725946;-111.93942;-7;1;40.725946,-111.93942
84402;Ogden;UT;41.255285;-111.956721;-7;1;41.255285,-111.956721
84626;Elberta;UT;39.92519;-111.99559;-7;1;39.92519,-111.99559
58218;Buxton;ND;47.592267;-97.07503;-6;1;47.592267,-97.07503
68045;Oakland;NE;41.830827;-96.49444;-6;1;41.830827,-96.49444
68448;Talmage;NE;40.537185;-96.02353;-6;1;40.537185,-96.02353
73004;Amber;OK;35.152892;-97.85582;-6;1;35.152892,-97.85582
74741;Hendrix;OK;33.77061;-96.29927;-6;1;33.77061,-96.29927
76013;Arlington;TX;32.721632;-97.14698;-6;1;32.721632,-97.14698
76367;Iowa Park;TX;33.958681;-98.68492;-6;1;33.958681,-98.68492
77446;Prairie View;TX;30.082131;-95.99178;-6;1;30.082131,-95.99178
51638;Essex;IA;40.822954;-95.27007;-6;1;40.822954,-95.27007
52154;Lawler;IA;43.1101;-92.15576;-6;1;43.1101,-92.15576
53003;Ashippun;WI;43.211067;-88.51649;-6;1;43.211067,-88.51649
54313;Green Bay;WI;44.564261;-88.10326;-6;1;44.564261,-88.10326
54863;Stanley;WI;45.458812;-91.712017;-6;1;45.458812,-91.712017
55585;Monticello;MN;45.200875;-93.888099;-6;1;45.200875,-93.888099
38242;Paris;TN;36.300311;-88.32891;-6;1;36.300311,-88.32891
39110;Madison;MS;32.484979;-90.11552;-6;1;32.484979,-90.11552
44010;Austinburg;OH;41.758952;-80.86289;-5;1;41.758952,-80.86289
47437;Huron;IN;38.722153;-86.670987;-5;0;38.722153,-86.670987
48228;Detroit;MI;42.355437;-83.21722;-5;1;42.355437,-83.21722
48305;Clinton;MI;42.569278;-82.911243;-5;1;42.569278,-82.911243
61115;Machesney Park;IL;42.352539;-89.04186;-6;1;42.352539,-89.04186
56360;Osakis;MN;45.884771;-95.10486;-6;1;45.884771,-95.10486
57197;Sioux Falls;SD;43.674582;-96.79134;-6;1;43.674582,-96.79134
49917;Copper City;MI;47.283086;-88.38434;-5;1;47.283086,-88.38434
51055;Sloan;IA;42.221763;-96.24606;-6;1;42.221763,-96.24606
04359;South Gardiner;ME;44.183266;-69.777196;-5;1;44.183266,-69.777196
05494;Westford;VT;44.608283;-73.00979;-5;1;44.608283,-73.00979
05601;Montpelier;VT;44.19906;-72.559638;-5;1;44.19906,-72.559638
00680;Mayaguez;PR;18.205232;-67.12655;-4;0;18.205232,-67.12655
13745;Chenango Bridge;NY;42.173775;-75.872839;-5;1;42.173775,-75.872839
14038;Crittenden;NY;42.947259;-78.474444;-5;1;42.947259,-78.474444
14555;Sodus Point;NY;43.269332;-76.9876;-5;1;43.269332,-76.9876
30756;Varnell;GA;34.9298;-84.988536;-5;1;34.9298,-84.988536
31516;Blackshear;GA;31.307234;-82.25779;-5;1;31.307234,-82.25779
33774;Largo;FL;27.885283;-82.82607;-5;1;27.885283,-82.82607
24175;Troutville;VA;37.427597;-79.90595;-5;1;37.427597,-79.90595
25714;Huntington;WV;38.413384;-82.277401;-5;1;38.413384,-82.277401
44230;Doylestown;OH;40.964111;-81.68961;-5;1;40.964111,-81.68961
11254;Brooklyn;NY;40.645099;-73.945032;-5;1;40.645099,-73.945032
50641;Hazleton;IA;42.605576;-91.91229;-6;1;42.605576,-91.91229
20057;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
18014;Bath;PA;40.747742;-75.40078;-5;1;40.747742,-75.40078
18823;Harford;PA;41.784395;-75.70091;-5;1;41.784395,-75.70091
12033;Castleton On Hudson;NY;42.534631;-73.71327;-5;1;42.534631,-73.71327
12766;North Branch;NY;41.815316;-74.97995;-5;1;41.815316,-74.97995
29175;Westville;SC;34.443733;-80.60138;-5;1;34.443733,-80.60138
29472;Ridgeville;SC;33.03271;-80.31958;-5;1;33.03271,-80.31958
63840;Deering;MO;36.213318;-89.748102;-6;1;36.213318,-89.748102
72215;Little Rock;AR;34.751918;-92.392487;-6;1;34.751918,-92.392487
25919;Skelton;WV;37.800481;-81.180561;-5;1;37.800481,-81.180561
11499;Jamaica;NY;40.651378;-73.870779;-5;1;40.651378,-73.870779
74456;Preston;OK;35.712025;-95.99717;-6;1;35.712025,-95.99717
77212;Houston;TX;29.83399;-95.434241;-6;1;29.83399,-95.434241
28658;Newton;NC;35.653437;-81.23443;-5;1;35.653437,-81.23443
90264;Malibu;CA;33.786594;-118.298662;-8;1;33.786594,-118.298662
11963;Sag Harbor;NY;40.99628;-72.31074;-5;1;40.99628,-72.31074
78934;Columbus;TX;29.712052;-96.56134;-6;1;29.712052,-96.56134
28003;Marshville;NC;34.995653;-80.355204;-5;1;34.995653,-80.355204
91304;Canoga Park;CA;34.218654;-118.62538;-8;1;34.218654,-118.62538
37051;Cumberland Furnace;TN;36.310027;-87.4128;-6;1;36.310027,-87.4128
98036;Lynnwood;WA;47.808816;-122.28394;-8;1;47.808816,-122.28394
43620;Toledo;OH;41.665849;-83.55218;-5;1;41.665849,-83.55218
98537;Cosmopolis;WA;46.899189;-123.6907;-8;1;46.899189,-123.6907
19039;Gradyville;PA;39.88211;-75.337234;-5;1;39.88211,-75.337234
96064;Montague;CA;41.736424;-122.40008;-8;1;41.736424,-122.40008
28399;White Oak;NC;34.786138;-78.70765;-5;1;34.786138,-78.70765
44663;New Philadelphia;OH;40.477187;-81.44439;-5;1;40.477187,-81.44439
46242;Indianapolis;IN;39.779492;-86.132837;-5;0;39.779492,-86.132837
46850;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
31808;Fortson;GA;32.638885;-85.00736;-5;1;32.638885,-85.00736
32223;Jacksonville;FL;30.159091;-81.63073;-5;1;30.159091,-81.63073
33405;West Palm Beach;FL;26.669744;-80.0585;-5;1;26.669744,-80.0585
33571;Sun City Center;FL;27.720111;-82.453041;-5;1;27.720111,-82.453041
20007;Washington;DC;38.913961;-77.07179;-5;1;38.913961,-77.07179
20535;Washington;DC;38.894097;-77.025133;-5;1;38.894097,-77.025133
58265;Neche;ND;48.956342;-97.59021;-6;1;48.956342,-97.59021
61344;Mineral;IL;41.394429;-89.84111;-6;1;41.394429,-89.84111
61819;Bryant;IL;40.466273;-90.095368;-6;1;40.466273,-90.095368
68330;Cordova;NE;40.716216;-97.3522;-6;1;40.716216,-97.3522
68737;Foster;NE;42.272213;-97.67446;-6;1;42.272213,-97.67446
68975;Saronville;NE;40.605538;-97.94955;-6;1;40.605538,-97.94955
70736;Glynn;LA;30.633678;-91.33786;-6;1;30.633678,-91.33786
77412;Altair;TX;29.575183;-96.46831;-6;1;29.575183,-96.46831
64747;Garden City;MO;38.575037;-94.18376;-6;1;38.575037,-94.18376
66601;Topeka;KS;38.988075;-95.780662;-6;1;38.988075,-95.780662
66943;Greenleaf;KS;39.688224;-96.96583;-6;1;39.688224,-96.96583
57640;Lodgepole;SD;45.768967;-102.70446;-7;1;45.768967,-102.70446
64163;Kansas City;MO;39.31835;-94.67635;-6;1;39.31835,-94.67635
72417;Brookland;AR;35.92007;-90.57059;-6;1;35.92007,-90.57059
72628;Deer;AR;35.839126;-93.27737;-6;1;35.839126,-93.27737
80421;Bailey;CO;39.460306;-105.476;-7;1;39.460306,-105.476
81002;Pueblo;CO;38.128626;-104.552299;-7;1;38.128626,-104.552299
83025;Teton Village;WY;43.443851;-110.694002;-7;1;43.443851,-110.694002
75160;Terrell;TX;32.747747;-96.28923;-6;1;32.747747,-96.28923
75220;Dallas;TX;32.867977;-96.86306;-6;1;32.867977,-96.86306
76004;Arlington;TX;32.771419;-97.291484;-6;1;32.771419,-97.291484
84126;Salt Lake City;UT;40.668068;-111.908297;-7;1;40.668068,-111.908297
85068;Phoenix;AZ;33.276539;-112.18717;-7;0;33.276539,-112.18717
89040;Overton;NV;36.540495;-114.45478;-8;1;36.540495,-114.45478
91791;West Covina;CA;34.063645;-117.89743;-8;1;34.063645,-117.89743
93286;Woodlake;CA;36.431121;-119.10642;-8;1;36.431121,-119.10642
94139;San Francisco;CA;37.784827;-122.727802;-8;1;37.784827,-122.727802
95681;Sheridan;CA;38.997612;-121.37967;-8;1;38.997612,-121.37967
96038;Grenada;CA;41.604392;-122.52666;-8;1;41.604392,-122.52666
96156;South Lake Tahoe;CA;38.935245;-119.967631;-8;1;38.935245,-119.967631
97032;Hubbard;OR;45.183167;-122.80193;-8;1;45.183167,-122.80193
03275;Suncook;NH;43.152469;-71.43654;-5;1;43.152469,-71.43654
07054;Parsippany;NJ;40.860149;-74.4171;-5;1;40.860149,-74.4171
01866;Pinehurst;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02054;Millis;MA;42.166398;-71.36178;-5;1;42.166398,-71.36178
53578;Prairie Du Sac;WI;43.318318;-89.74928;-6;1;43.318318,-89.74928
43213;Columbus;OH;39.966814;-82.87413;-5;1;39.966814,-82.87413
37208;Nashville;TN;36.174806;-86.80252;-6;1;36.174806,-86.80252
38756;Leland;MS;33.407212;-90.87866;-6;1;33.407212,-90.87866
21093;Lutherville Timonium;MD;39.435789;-76.63614;-5;1;39.435789,-76.63614
21759;Ladiesburg;MD;39.569426;-77.290519;-5;1;39.569426,-77.290519
21867;Upper Fairmount;MD;38.111688;-75.79242;-5;1;38.111688,-75.79242
23320;Chesapeake;VA;36.761698;-76.24511;-5;1;36.761698,-76.24511
23322;Chesapeake;VA;36.687543;-76.22905;-5;1;36.687543,-76.22905
23883;Surry;VA;37.14051;-76.74342;-5;1;37.14051,-76.74342
51460;Ricketts;IA;42.130428;-95.574593;-6;1;42.130428,-95.574593
54383;Wascott;WI;46.18508;-91.959307;-6;1;46.18508,-91.959307
49242;Hillsdale;MI;41.89958;-84.62624;-5;1;41.89958,-84.62624
56538;Fergus Falls;MN;46.412413;-95.713452;-6;1;46.412413,-95.713452
57221;Bryant;SD;44.588318;-97.46092;-6;1;44.588318,-97.46092
58626;Dunn Center;ND;47.346329;-102.61222;-7;1;47.346329,-102.61222
72183;Wrightsville;AR;34.600398;-92.19513;-6;1;34.600398,-92.19513
72645;Leslie;AR;35.800025;-92.57586;-6;1;35.800025,-92.57586
72741;Johnson;AR;35.99403;-94.219977;-6;1;35.99403,-94.219977
74442;Indianola;OK;35.152295;-95.78957;-6;1;35.152295,-95.78957
49564;Glen Arbor;MI;44.933988;-85.950661;-5;1;44.933988,-85.950661
50514;Armstrong;IA;43.398596;-94.47223;-6;1;43.398596,-94.47223
71059;Mansfield;LA;32.044529;-93.691972;-6;1;32.044529,-93.691972
16671;Ramey;PA;40.800186;-78.4013;-5;1;40.800186,-78.4013
36587;Wilmer;AL;30.828988;-88.35079;-6;1;30.828988,-88.35079
83871;Troy;ID;46.747944;-116.74693;-8;1;46.747944,-116.74693
84055;Oakley;UT;40.80725;-111.204;-7;1;40.80725,-111.204
39501;Gulfport;MS;30.380597;-89.09626;-6;1;30.380597,-89.09626
85023;Phoenix;AZ;33.638271;-112.09341;-7;0;33.638271,-112.09341
27969;Roduco;NC;36.424152;-76.702125;-5;1;36.424152,-76.702125
74875;Tryon;OK;35.876736;-96.95179;-6;1;35.876736,-96.95179
29415;Charleston;SC;32.84885;-79.85773;-5;1;32.84885,-79.85773
80541;Masonville;CO;40.529278;-105.372014;-7;1;40.529278,-105.372014
26037;Follansbee;WV;40.330969;-80.58889;-5;1;40.330969,-80.58889
90047;Los Angeles;CA;33.958464;-118.30998;-8;1;33.958464,-118.30998
91745;Hacienda Heights;CA;34.000578;-117.96943;-8;1;34.000578,-117.96943
49728;Eckerman;MI;46.355548;-84.99249;-5;1;46.355548,-84.99249
79937;El Paso;TX;31.694842;-106.299987;-7;1;31.694842,-106.299987
